file,url,boxes,is_primary,Is there a face?,Hard to spot?_gt,Accident or design?_gt,Emotion?_gt,Person or creature?_gt,Gender?_gt,Amusing?_gt,Common?,Flags,num_boxes,train,split,image_path_gt,key,image_path_predfile,model,error,latency_ms,Hard to spot?_predfile,Accident or design?_predfile,Emotion?_predfile,Person or creature?_predfile,Gender?_predfile,Amusing?_predfile,_raw,image_path,Hard to spot?_gt_raw,Hard to spot?_pred_raw,Hard to spot?_gt_norm,Hard to spot?_pred_norm,Hard to spot?_is_valid,Hard to spot?_pred,Accident or design?_gt_raw,Accident or design?_pred_raw,Accident or design?_gt_norm,Accident or design?_pred_norm,Accident or design?_is_valid,Accident or design?_pred,Emotion?_gt_raw,Emotion?_pred_raw,Emotion?_gt_norm,Emotion?_pred_norm,Emotion?_is_valid,Emotion?_pred,Person or creature?_gt_raw,Person or creature?_pred_raw,Person or creature?_gt_norm,Person or creature?_pred_norm,Person or creature?_is_valid,Person or creature?_pred,Gender?_gt_raw,Gender?_pred_raw,Gender?_gt_norm,Gender?_pred_norm,Gender?_is_valid,Gender?_pred,Amusing?_gt_raw,Amusing?_pred_raw,Amusing?_gt_norm,Amusing?_pred_norm,Amusing?_is_valid,Amusing?_pred
000023474.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000023474.jpg,"[[124, 151, 101, 173]]",[True],Yes,Hard,Accident,Neutral,Human-Adult,Male,No,Uncommon,,1,False,3,000023474.jpg,000023474.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000023474.jpg,gemini-2.5-flash-lite,,1309.0,Medium,Accident,Neutral,Other,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000023474.jpg,Hard,Medium,Hard,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Human-Adult,Other,Human-Adult,Other,True,Other,Male,Neutral,Male,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000010506.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000010506.jpg,"[[235, 170, 99, 117], [210, 304, 132, 81]]","[True, False]",Several,Easy,Design,Happy,Robot,Neutral,No,Somewhat,,2,True,1,000010506.jpg,000010506.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000010506.jpg,gemini-2.5-flash-lite,,1370.0,Easy,Design,Neutral,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000010506.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Neutral,Happy,Neutral,True,Neutral,Robot,Cartoon,Robot,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000016370.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016370.jpg,"[[105, 45, 294, 400]]",[True],Yes,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Uncommon,,1,False,0,000016370.jpg,000016370.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000016370.jpg,gemini-2.5-flash-lite,,983.0,Easy,Design,Other,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000016370.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Other,Happy,Other,True,Other,Cartoon,Cartoon,Cartoon,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000009249.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009249.jpg,"[[124, 160, 240, 110]]",[True],Yes,Medium,Accident,Happy,Cartoon,Neutral,Somewhat,Common,,1,True,1,000009249.jpg,000009249.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000009249.jpg,gemini-2.5-flash-lite,,1419.0,Easy,Accident,Neutral,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000009249.jpg,Medium,Easy,Medium,Easy,True,Easy,Accident,Accident,Accident,Accident,True,Accident,Happy,Neutral,Happy,Neutral,True,Neutral,Cartoon,Other,Cartoon,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,No,Somewhat,No,True,No
000012064.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012064.jpg,"[[121, 258, 176, 101]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,True,3,000012064.jpg,000012064.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012064.jpg,gemini-2.5-flash-lite,,1523.0,Easy,Design,Happy,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012064.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Happy,Happy,Happy,True,Happy,Other,Cartoon,Other,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000017945.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000017945.jpg,"[[172, 170, 158, 186]]",[True],Yes,Easy,Accident,Surprised,Robot,Neutral,No,Common,,1,True,0,000017945.jpg,000017945.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000017945.jpg,gemini-2.5-flash-lite,,1444.0,Easy,Design,Surprised,Other,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000017945.jpg,Easy,Easy,Easy,Easy,True,Easy,Accident,Design,Accident,Design,True,Design,Surprised,Surprised,Surprised,Surprised,True,Surprised,Robot,Other,Robot,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000016368.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016368.jpg,"[[135, 194, 201, 251]]",[True],Yes,Easy,Design,Neutral,Robot,Neutral,No,Common,,1,True,3,000016368.jpg,000016368.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000016368.jpg,gemini-2.5-flash-lite,non_json_response,1145.0,,,,,,,no face,/Users/precioux/Desktop/Creativity/FacesInThings/images/000016368.jpg,Easy,,Easy,,False,,Design,,Design,,False,,Neutral,,Neutral,,False,,Robot,,Robot,,False,,Neutral,,Neutral,,False,,No,,No,,False,
000025167.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025167.jpg,"[[169, 237, 78, 101]]",[True],Yes,Easy,Design,Neutral,Human-Adult,Male,No,Somewhat,,1,True,1,000025167.jpg,000025167.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000025167.jpg,gemini-2.5-flash-lite,,1523.0,Easy,Design,Neutral,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000025167.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Human-Adult,Cartoon,Human-Adult,Cartoon,True,Cartoon,Male,Neutral,Male,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000005447.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005447.jpg,"[[104.953, 229.762, 246.072, 174.449]]",[True],Yes,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,Common,['Interesting'],1,True,1,000005447.jpg,000005447.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005447.jpg,gemini-2.5-flash-lite,,1177.0,Easy,Design,Happy,Other,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005447.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Happy,Happy,Happy,True,Happy,Human-Adult,Other,Human-Adult,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000000080.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000000080.jpg,"[[201, 202, 109, 145]]",[True],Yes,Easy,Design,Happy,Human-Adult,Male,Somewhat,Uncommon,['Interesting'],1,True,3,000000080.jpg,000000080.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000000080.jpg,gemini-2.5-flash-lite,,1213.0,Easy,Design,Happy,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000000080.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Happy,Happy,Happy,True,Happy,Human-Adult,Cartoon,Human-Adult,Cartoon,True,Cartoon,Male,Neutral,Male,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000012086.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012086.jpg,"[[339, 133, 37, 37], [109, 205, 18, 16], [335, 223, 31, 32], [271, 245, 37, 31]]","[False, False, False, True]",Several,Hard,Accident,Neutral,Human-Adult,Male,No,Common,['Interesting'],4,True,0,000012086.jpg,000012086.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012086.jpg,gemini-2.5-flash-lite,,1170.0,Medium,Accident,Neutral,Other,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012086.jpg,Hard,Medium,Hard,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Human-Adult,Other,Human-Adult,Other,True,Other,Male,Neutral,Male,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000005489.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005489.jpg,"[[108.499, 130.482, 183.667, 188.632]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,Somewhat,Common,['Interesting'],1,True,1,000005489.jpg,000005489.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005489.jpg,gemini-2.5-flash-lite,,996.0,Easy,Design,Neutral,Animal,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005489.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Animal,Animal,Animal,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000011441.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011441.jpg,"[[160, 214, 178, 181]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Common,,1,True,0,000011441.jpg,000011441.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000011441.jpg,gemini-2.5-flash-lite,,1144.0,Easy,Design,Neutral,Animal,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000011441.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Animal,Animal,Animal,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000004230.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004230.jpg,"[[249, 110, 137, 134]]",[True],Yes,Medium,Accident,Neutral,Other,Neutral,No,Somewhat,,1,False,0,000004230.jpg,000004230.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000004230.jpg,gemini-2.5-flash-lite,,1555.0,Medium,Accident,Neutral,Animal,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000004230.jpg,Medium,Medium,Medium,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Other,Animal,Other,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000024949.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000024949.jpg,"[[127, 125, 143, 248]]",[True],Yes,Medium,Accident,Neutral,Animal,Neutral,No,Uncommon,,1,True,1,000024949.jpg,000024949.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000024949.jpg,gemini-2.5-flash-lite,,1247.0,Medium,Accident,Neutral,Other,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000024949.jpg,Medium,Medium,Medium,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Animal,Other,Animal,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000004169.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004169.jpg,"[[370, 330, 56, 39]]",[True],Yes,Easy,Design,Neutral,Human-Young,Female,No,Uncommon,['Interesting'],1,True,3,000004169.jpg,000004169.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000004169.jpg,gemini-2.5-flash-lite,,1489.0,Easy,Design,Neutral,Animal,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000004169.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Human-Young,Animal,Human-Young,Animal,True,Animal,Female,Neutral,Female,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000010837.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000010837.jpg,"[[0, 203, 98, 158], [108, 202, 125, 151]]","[False, True]",Several,Easy,Design,Sad,Other,Male,No,Uncommon,['Interesting'],2,True,2,000010837.jpg,000010837.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000010837.jpg,gemini-2.5-flash-lite,,1403.0,Easy,Design,Other,Other,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000010837.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Sad,Other,Sad,Other,True,Other,Other,Other,Other,Other,True,Other,Male,Neutral,Male,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000003770.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000003770.jpg,"[[183, 104, 245, 279], [68, 238, 120, 108]]","[True, False]",Yes,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Somewhat,,2,False,3,000003770.jpg,000003770.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000003770.jpg,gemini-2.5-flash-lite,,1422.0,Easy,Design,Other,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000003770.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Other,Happy,Other,True,Other,Cartoon,Cartoon,Cartoon,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000022885.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000022885.jpg,"[[69, 262, 229, 163]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,True,0,000022885.jpg,000022885.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000022885.jpg,gemini-2.5-flash-lite,,1424.0,Easy,Design,Happy,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000022885.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Happy,Happy,Happy,True,Happy,Other,Cartoon,Other,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000011569.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011569.jpg,"[[116, 115, 101, 98]]",[True],Yes,Medium,Accident,Neutral,Animal,Neutral,No,Uncommon,,1,True,3,000011569.jpg,000011569.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000011569.jpg,gemini-2.5-flash-lite,,1040.0,Medium,Accident,Neutral,Animal,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000011569.jpg,Medium,Medium,Medium,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Animal,Animal,Animal,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000008975.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000008975.jpg,"[[319, 155, 45, 18]]",[True],Yes,Medium,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,True,3,000008975.jpg,000008975.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008975.jpg,gemini-2.5-flash-lite,,981.0,Easy,Accident,Neutral,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008975.jpg,Medium,Easy,Medium,Easy,True,Easy,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Cartoon,Other,Cartoon,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,No,No,No,True,No
000009680.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009680.jpg,"[[0, 143, 469, 236]]",[True],Yes,Easy,Accident,Neutral,Human-Young,Male,No,Common,['Interesting'],1,True,0,000009680.jpg,000009680.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000009680.jpg,gemini-2.5-flash-lite,,835.0,Easy,Design,Neutral,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000009680.jpg,Easy,Easy,Easy,Easy,True,Easy,Accident,Design,Accident,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Human-Young,Other,Human-Young,Other,True,Other,Male,Neutral,Male,Neutral,True,Neutral,No,No,No,No,True,No
000012716.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012716.jpg,"[[178, 130, 281, 287]]",[True],Yes,Easy,Design,Surprised,Human-Old,Male,No,Somewhat,,1,True,1,000012716.jpg,000012716.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012716.jpg,gemini-2.5-flash-lite,,1115.0,Easy,Design,Other,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000012716.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Surprised,Other,Surprised,Other,True,Other,Human-Old,Other,Human-Old,Other,True,Other,Male,Neutral,Male,Neutral,True,Neutral,No,No,No,No,True,No
000027879.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027879.jpg,"[[373, 130, 139, 148]]",[True],Yes,Hard,Accident,Happy,Alien,Neutral,No,Uncommon,,1,True,3,000027879.jpg,000027879.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000027879.jpg,gemini-2.5-flash-lite,,1026.0,Medium,Accident,Neutral,Animal,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000027879.jpg,Hard,Medium,Hard,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Happy,Neutral,Happy,Neutral,True,Neutral,Alien,Animal,Alien,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000005504.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005504.jpg,"[[202.814, 142.537, 174.449, 182.25]]",[True],Yes,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Common,['Interesting'],1,False,3,000005504.jpg,000005504.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005504.jpg,gemini-2.5-flash-lite,,1062.0,Easy,Design,Happy,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005504.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Happy,Happy,Happy,Happy,True,Happy,Cartoon,Cartoon,Cartoon,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Yes,Somewhat,Yes,True,Yes
000005353.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005353.jpg,"[[70.914, 120.554, 220.543, 273.019]]",[True],Yes,Hard,Accident,Disgusted,Human-Old,Male,Yes,Uncommon,['Interesting'],1,False,3,000005353.jpg,000005353.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005353.jpg,gemini-2.5-flash-lite,non_json_response,1158.0,,,,,,,"```json
{
  ""Hard to spot?"": ""Easy"",
  ""Accident or design?"": ""Accident"",
  ""Emotion?"": ""Neutral"",
  ""Person or creature?"": ""Human-Old"",
  ""Gender?"": ""Male"",
  ""Amusing?"": ""Somewhat""
}
```",/Users/precioux/Desktop/Creativity/FacesInThings/images/000005353.jpg,Hard,,Hard,,False,,Accident,,Accident,,False,,Disgusted,,Disgusted,,False,,Human-Old,,Human-Old,,False,,Male,,Male,,False,,Yes,,Yes,,False,
000005412.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005412.jpg,"[[167.357, 209.197, 185.795, 209.196]]",[True],Yes,Hard,,Surprised,Alien,Neutral,Somewhat,Uncommon,['Interesting'],1,True,2,000005412.jpg,000005412.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005412.jpg,gemini-2.5-flash-lite,,1301.0,Medium,Accident,Neutral,Other,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005412.jpg,Hard,Medium,Hard,Medium,True,Medium,,Accident,,Accident,False,Accident,Surprised,Neutral,Surprised,Neutral,True,Neutral,Alien,Other,Alien,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Somewhat,Somewhat,Somewhat,True,Somewhat
000007255.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007255.jpg,"[[156.72, 133.319, 192.178, 165.229]]",[True],Yes,Hard,Accident,Happy,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,True,1,000007255.jpg,000007255.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000007255.jpg,gemini-2.5-flash-lite,,1098.0,Medium,Accident,Neutral,Other,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000007255.jpg,Hard,Medium,Hard,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Happy,Neutral,Happy,Neutral,True,Neutral,Animal,Other,Animal,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,Somewhat,Somewhat,Somewhat,True,Somewhat
000008459.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000008459.jpg,"[[0, 54, 317, 457]]",[True],Yes,Easy,Accident,Neutral,Animal,,No,Common,['Interesting'],1,True,3,000008459.jpg,000008459.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008459.jpg,gemini-2.5-flash-lite,,1370.0,Medium,Accident,Neutral,Animal,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008459.jpg,Easy,Medium,Easy,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Animal,Animal,Animal,Animal,True,Animal,,Neutral,,Neutral,False,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000008489.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000008489.jpg,"[[40, 201, 200, 181], [332, 133, 121, 115], [322, 304, 38, 46], [383, 324, 25, 32], [411, 322, 28, 31], [458, 313, 40, 47]]","[True, False, False, False, False, False]",Several,Easy,Design,Surprised,Other,Neutral,No,Common,,6,False,1,000008489.jpg,000008489.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008489.jpg,gemini-2.5-flash-lite,,1121.0,Easy,Design,Angry,Other,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000008489.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Surprised,Angry,Surprised,Angry,True,Angry,Other,Other,Other,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000022959.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000022959.jpg,"[[103, 229, 108, 92]]",[True],Yes,Medium,Accident,Neutral,Other,Neutral,No,Somewhat,,1,True,1,000022959.jpg,000022959.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000022959.jpg,gemini-2.5-flash-lite,non_json_response,918.0,,,,,,,"no face
",/Users/precioux/Desktop/Creativity/FacesInThings/images/000022959.jpg,Medium,,Medium,,False,,Accident,,Accident,,False,,Neutral,,Neutral,,False,,Other,,Other,,False,,Neutral,,Neutral,,False,,No,,No,,False,
000027169.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027169.jpg,"[[243, 124, 71, 88]]",[True],Yes,Medium,Accident,Neutral,Other,Neutral,No,Somewhat,,1,True,3,000027169.jpg,000027169.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000027169.jpg,gemini-2.5-flash-lite,,1307.0,Medium,Accident,Neutral,Animal,Neutral,Somewhat,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000027169.jpg,Medium,Medium,Medium,Medium,True,Medium,Accident,Accident,Accident,Accident,True,Accident,Neutral,Neutral,Neutral,Neutral,True,Neutral,Other,Animal,Other,Animal,True,Animal,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Somewhat,No,Somewhat,True,Somewhat
000005845.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005845.jpg,"[[163.812, 165.939, 202.105, 221.252]]",[True],Yes,Medium,Accident,Surprised,Robot,Neutral,Somewhat,Common,['Interesting'],1,True,2,000005845.jpg,000005845.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005845.jpg,gemini-2.5-flash-lite,,1284.0,Hard,Accident,Neutral,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000005845.jpg,Medium,Hard,Medium,Hard,True,Hard,Accident,Accident,Accident,Accident,True,Accident,Surprised,Neutral,Surprised,Neutral,True,Neutral,Robot,Other,Robot,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,Somewhat,No,Somewhat,No,True,No
000022463.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000022463.jpg,"[[115, 192, 184, 171]]",[True],Yes,Easy,Design,Neutral,Cartoon,Neutral,No,Uncommon,['Interesting'],1,True,0,000022463.jpg,000022463.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000022463.jpg,gemini-2.5-flash-lite,,1048.0,Easy,Design,Happy,Cartoon,Neutral,Yes,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000022463.jpg,Easy,Easy,Easy,Easy,True,Easy,Design,Design,Design,Design,True,Design,Neutral,Happy,Neutral,Happy,True,Happy,Cartoon,Cartoon,Cartoon,Cartoon,True,Cartoon,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,Yes,No,Yes,True,Yes
000019358.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000019358.jpg,"[[139, 159, 240, 173]]",[True],Yes,Easy,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,True,1,000019358.jpg,000019358.jpg,/Users/precioux/Desktop/Creativity/FacesInThings/images/000019358.jpg,gemini-2.5-flash-lite,,1087.0,Easy,Design,Neutral,Other,Neutral,No,,/Users/precioux/Desktop/Creativity/FacesInThings/images/000019358.jpg,Easy,Easy,Easy,Easy,True,Easy,Accident,Design,Accident,Design,True,Design,Neutral,Neutral,Neutral,Neutral,True,Neutral,Cartoon,Other,Cartoon,Other,True,Other,Neutral,Neutral,Neutral,Neutral,True,Neutral,No,No,No,No,True,No
